5873.0	104.0	201801040902.0	116.30036	39.878731	84325.0	
5873.0	106.0	201801061042.0	116.298955	39.87805	100431.0	
5873.0	107.0	201801071403.0	116.299138	39.878011	130618.0	
5873.0	109.0	201801091024.0	116.29945	39.87658	95850.0	
5873.0	110.0	201801100900.0	116.299788	39.87859	90000.0	
5873.0	111.0	201801110954.0	116.299517	39.879366	90947.0	
5873.0	112.0	201801121019.0	116.30013	39.877735	101316.0	
5873.0	114.0	201801140810.0	116.299643	39.87922	80427.0	
5873.0	115.0	201801151023.0	116.299017	39.877978	94433.0	
5873.0	116.0	201801160826.0	116.299563	39.879043	74222.0	
5873.0	117.0	201801171015.0	116.296807	39.880545	92451.0	
5873.0	119.0	201801191104.0	116.299535	39.878015	103428.0	
5873.0	120.0	201801200902.0	116.300485	39.877085	83801.0	
5873.0	126.0	201801260935.0	116.299188	39.877973	90922.0	
5873.0	127.0	201801270730.0	116.300092	39.877411	71517.0	
5873.0	129.0	201801291056.0	116.29909	39.877203	91923.0	
5873.0	131.0	201801311023.0	116.299285	39.878426	92236.0	
5873.0	1101.0	201711010836.0	116.30044	39.87907	83357.0	
5873.0	1103.0	201711030821.0	116.300797	39.87958	81809.0	
5873.0	1104.0	201711040804.0	116.299327	39.877586	73533.0	
5873.0	1106.0	201711060823.0	116.299762	39.878778	81505.0	
5873.0	1107.0	201711070932.0	116.298963	39.877833	91255.0	
5873.0	1108.0	201711081046.0	116.299492	39.877075	101742.0	
5873.0	1110.0	201711101044.0	116.299205	39.877596	100241.0	
5873.0	1201.0	201712010839.0	116.298763	39.880415	81617.0	
5873.0	1202.0	201712020935.0	116.29929	39.877353	90321.0	
5873.0	1203.0	201712030908.0	116.298607	39.877083	83433.0	
5873.0	1206.0	201712061050.0	116.303842	39.883056	100713.0	
5873.0	1208.0	201712080754.0	116.298818	39.877875	73125.0	
5873.0	1212.0	201712120830.0	116.299083	39.879125	81214.0	
5873.0	1213.0	201712130757.0	116.299193	39.881146	73150.0	
5873.0	1214.0	201712141026.0	116.29899	39.87754	95403.0	
5873.0	1216.0	201712160944.0	116.299342	39.879865	93321.0	
5873.0	1217.0	201712170844.0	116.29934	39.877176	82115.0	
5873.0	1219.0	201712190904.0	116.2992	39.877593	82459.0	
5873.0	1221.0	201712210704.0	116.299027	39.877733	64155.0	
5873.0	1222.0	201712220803.0	116.299367	39.878923	74046.0	
5873.0	1224.0	201712240654.0	116.299092	39.879523	64100.0	
5873.0	1225.0	201712250929.0	116.29924	39.877536	91339.0	
5873.0	1227.0	201712271112.0	116.298978	39.877831	101907.0	
5873.0	1229.0	201712290807.0	116.297317	39.876741	73610.0	
5873.0	1230.0	201712301018.0	116.299228	39.877288	94201.0	
5873.0	1231.0	201712310835.0	116.2991	39.877433	75010.0	
5897.0	104.0	201801040843.0	116.299105	39.877063	74030.0	
5897.0	106.0	201801060910.0	116.299335	39.877256	81226.0	
5897.0	108.0	201801080935.0	116.299322	39.877328	84220.0	
5897.0	109.0	201801090807.0	116.299183	39.877503	73043.0	
5897.0	112.0	201801120932.0	116.29918	39.877885	82222.0	
5897.0	114.0	201801141017.0	116.298808	39.87757	85637.0	
5897.0	118.0	201801180827.0	116.297167	39.876956	74008.0	
5897.0	119.0	201801190826.0	116.297178	39.876938	73249.0	
5897.0	120.0	201801200704.0	116.299233	39.877456	63115.0	
5897.0	121.0	201801211122.0	116.298392	39.877191	93626.0	
5897.0	122.0	201801221117.0	116.299007	39.876966	92646.0	
5897.0	123.0	201801230954.0	116.29914	39.877941	94448.0	
5897.0	125.0	201801250705.0	116.299237	39.87739	65110.0	
5897.0	126.0	201801261125.0	116.297273	39.876956	95845.0	
5897.0	127.0	201801271045.0	116.30526	39.883442	95231.0	
5897.0	128.0	201801280848.0	116.300537	39.877256	84646.0	
5897.0	1101.0	201711010844.0	116.299213	39.877461	75327.0	
5897.0	1103.0	201711031101.0	116.298992	39.87823	101327.0	
5897.0	1105.0	201711050905.0	116.299277	39.877665	81736.0	
5897.0	1110.0	201711100902.0	116.299307	39.877581	83521.0	
5897.0	1202.0	201712021039.0	116.299645	39.879746	85954.0	
5897.0	1204.0	201712040704.0	116.299155	39.878053	63407.0	
5897.0	1206.0	201712060805.0	116.299197	39.87782	71950.0	
5897.0	1207.0	201712070934.0	116.299217	39.877516	82630.0	
5897.0	1208.0	201712081005.0	116.29928	39.877808	92857.0	
5897.0	1209.0	201712091131.0	116.299252	39.877395	100903.0	
5897.0	1211.0	201712110911.0	116.299378	39.877351	90453.0	
5897.0	1212.0	201712121113.0	116.29923	39.877173	102237.0	
5897.0	1213.0	201712131105.0	116.299113	39.877841	95354.0	
5897.0	1215.0	201712150802.0	116.2994	39.878573	73000.0	
5897.0	1216.0	201712161018.0	116.300075	39.877645	94602.0	
5897.0	1217.0	201712170804.0	116.299168	39.877643	71235.0	
5897.0	1218.0	201712181005.0	116.299327	39.877635	92847.0	
5897.0	1219.0	201712190841.0	116.299255	39.87714	73501.0	
5897.0	1221.0	201712211109.0	116.297083	39.876805	91324.0	
5897.0	1224.0	201712241104.0	116.29912	39.87823	102311.0	
5897.0	1227.0	201712270952.0	116.299678	39.876213	92359.0	
5897.0	1229.0	201712291108.0	116.299038	39.877348	93542.0	
5897.0	1230.0	201712300750.0	116.300735	39.879093	74233.0	
5897.0	1231.0	201712310803.0	116.299177	39.877848	72936.0	
5935.0	104.0	201801040938.0	116.296913	39.877201	90947.0	
5935.0	105.0	201801051108.0	116.297062	39.877233	100248.0	
5935.0	107.0	201801070805.0	116.297205	39.87704	73931.0	
5935.0	108.0	201801081008.0	116.297385	39.876715	92113.0	
5935.0	111.0	201801110808.0	116.298745	39.877206	73703.0	
5935.0	112.0	201801120805.0	116.299183	39.877545	74054.0	
5935.0	113.0	201801130902.0	116.299432	39.878381	82033.0	
5935.0	115.0	201801150827.0	116.29783	39.87698	80128.0	
5935.0	116.0	201801160706.0	116.297017	39.877086	64744.0	
5935.0	117.0	201801171124.0	116.29707	39.877273	101858.0	
5935.0	121.0	201801211107.0	116.297005	39.877333	100025.0	
5935.0	124.0	201801241026.0	116.29726	39.87728	93702.0	
5935.0	125.0	201801250824.0	116.298455	39.877163	73602.0	
5935.0	127.0	201801270702.0	116.299197	39.877565	62845.0	
5935.0	128.0	201801280746.0	116.299217	39.877296	73207.0	
5935.0	129.0	201801290904.0	116.299263	39.87781	84911.0	
5935.0	131.0	201801310707.0	116.299288	39.877406	70358.0	
5935.0	1102.0	201711021114.0	116.29756	39.877015	102720.0	
5935.0	1103.0	201711031045.0	116.2966	39.877588	95618.0	
5935.0	1104.0	201711041146.0	116.297188	39.876965	110620.0	
5935.0	1107.0	201711071008.0	116.297233	39.877061	93221.0	
5935.0	1203.0	201712030938.0	116.297247	39.877018	85856.0	
5935.0	1204.0	201712041107.0	116.297168	39.877	101734.0	
5935.0	1210.0	201712101108.0	116.297307	39.87698	100501.0	
5935.0	1224.0	201712240847.0	116.29727	39.877091	81318.0	
5935.0	1225.0	201712251004.0	116.297118	39.876878	91504.0	
5935.0	1226.0	201712260846.0	116.296962	39.877048	81750.0	
5935.0	1227.0	201712270938.0	116.297093	39.877118	91047.0	
5935.0	1228.0	201712280909.0	116.297607	39.877021	81659.0	
5935.0	1230.0	201712300803.0	116.30065	39.877981	80328.0	
5935.0	1231.0	201712311048.0	116.298372	39.880168	94735.0	
5939.0	106.0	201801060843.0	116.299425	39.877156	81204.0	
5939.0	107.0	201801071314.0	116.299227	39.87743	124031.0	
5939.0	109.0	201801090932.0	116.299263	39.877516	84458.0	
5939.0	110.0	201801101110.0	116.29937	39.877336	103801.0	
5939.0	113.0	201801131041.0	116.299218	39.877123	94123.0	
5939.0	114.0	201801140934.0	116.299318	39.87759	82955.0	
5939.0	116.0	201801161110.0	116.30233	39.882861	102601.0	
5939.0	118.0	201801180907.0	116.299172	39.87737	82004.0	
5939.0	120.0	201801200723.0	116.30027	39.877793	72232.0	
5939.0	121.0	201801210940.0	116.30082	39.879281	93705.0	
5939.0	122.0	201801221322.0	116.299265	39.877716	132240.0	
