116.293672	40.09245	59.0	32706.790784471486	0.0	90.94650128350098	8.0	1101.0	39695.0	5979.0	110135.0
116.299665	40.084747	60.0	31266.035350155045	35.0	324.88061603782006	8.0	1101.0	37593.0	5992.0	102633.0
116.294453	40.091428	30.0	32131.99686656663	10.0	239.3850134492088	8.0	1101.0	37713.0	5992.0	102833.0
116.292287	40.09428	30.0	32499.027358026655	0.0	258.29080766971464	7.0	1101.0	37803.0	5992.0	103003.0
116.293212	40.093032	19.0	32648.711458575814	0.0	254.6863960894396	8.0	1101.0	41511.0	6118.0	113151.0
116.295138	40.089833	10.0	33366.48013969716	7.0	436.2909214933427	8.0	1102.0	44092.0	5935.0	121452.0
116.292867	40.093223	210.0	33790.904598664645	0.0	347.48654772206083	8.0	1102.0	44131.0	5935.0	121531.0
116.29581	40.089068	312.0	31851.23584350703	52.0	657.2975593921907	8.0	1103.0	37679.0	5939.0	102759.0
116.29326	40.093012	175.0	32868.17408391611	0.0	205.45784901992874	8.0	1103.0	44192.0	6118.0	121632.0
116.296225	40.089078	60.0	31874.832244841797	51.0	452.7449322735937	8.0	1104.0	34395.0	5992.0	93315.0
116.293503	40.092595	151.0	32329.655799358694	22.0	223.64853249885076	8.0	1104.0	34485.0	5992.0	93445.0
116.293503	40.092603	118.0	32427.582201456375	0.0	710.756376159051	8.0	1105.0	34337.0	5987.0	93217.0
116.295062	40.090358	91.0	31944.727806672126	32.0	377.3228944375205	8.0	1107.0	37910.0	5873.0	103150.0
116.29351	40.092785	210.0	32247.77392911037	17.0	221.79138699833868	8.0	1107.0	38030.0	5873.0	103350.0
116.293437	40.092635	57.0	35079.67984251862	3.0	560.5040000201745	8.0	1107.0	43501.0	5939.0	120501.0
116.291322	40.095275	24.0	35424.579253947384	41.0	261.9640371111415	7.0	1107.0	43589.0	5939.0	120629.0
116.293822	40.09231	98.0	32448.342534818985	19.0	278.51183220681645	8.0	1108.0	41453.0	5873.0	113053.0
116.299775	40.084595	119.0	31142.562531454092	0.0	53.224002433221024	8.0	1108.0	29155.0	5992.0	80555.0
116.299063	40.085513	1410.0	31261.889727222264	0.0	29.962224497503215	8.0	1108.0	29304.0	5992.0	80824.0
116.293853	40.092182	235.0	32552.131346158574	46.0	285.65004906537285	8.0	1108.0	36470.0	6118.0	100750.0
116.294157	40.091792	13.0	32176.075241337483	45.0	284.59603473185615	8.0	1109.0	35144.0	6119.0	94544.0
116.293207	40.093027	148.0	32781.05892791938	0.0	194.62445101354626	8.0	1110.0	38051.0	5979.0	103411.0
116.293125	40.093112	179.0	32170.613323643043	0.0	163.69917094219127	8.0	1110.0	35490.0	6110.0	95130.0
116.294975	40.090642	55.0	32123.30537105394	43.0	385.9364659472239	8.0	1201.0	42961.0	5987.0	115601.0
116.29244	40.09404	56.0	32558.760641640536	10.0	154.3516720750859	7.0	1201.0	43066.0	5987.0	115746.0
116.292835	40.093477	101.0	31863.507093057015	0.0	3052.088647640682	8.0	1201.0	43694.0	5995.0	120814.0
116.29423	40.091735	27.0	32239.198110006415	5.0	320.3809564056355	8.0	1201.0	41754.0	6118.0	113554.0
116.29188	40.094767	54.0	32631.44936419276	28.0	279.4223237331645	7.0	1201.0	41812.0	6118.0	113652.0
116.293692	40.0924	90.0	32255.793246938087	0.0	265.57015071367584	8.0	1202.0	33521.0	5979.0	91841.0
116.292265	40.094352	30.0	32507.047889162408	0.0	150.45250798285574	7.0	1202.0	33641.0	5979.0	92041.0
116.294512	40.091617	165.0	32806.280518964944	41.0	73.72242284767268	8.0	1202.0	34214.0	6108.0	93014.0
116.295682	40.089782	330.0	31941.825024416907	0.0	725.2508894189526	8.0	1202.0	45011.0	6110.0	123011.0
116.293192	40.093017	156.0	32499.89285019164	0.0	214.6083117306647	8.0	1203.0	33991.0	5939.0	92631.0
116.2965	40.088877	91.0	32434.072673484166	42.0	371.66916654727714	8.0	1203.0	41491.0	6118.0	113131.0
116.294	40.09208	152.0	32849.23930712512	0.0	56.049590222003744	8.0	1203.0	41642.0	6118.0	113402.0
116.294758	40.090998	30.0	32066.382840706316	13.0	376.167654679234	8.0	1203.0	40185.0	6126.0	110945.0
116.294255	40.09157	245.0	32672.434171027264	11.0	157.7723477243343	8.0	1204.0	35755.0	5979.0	95555.0
116.292927	40.093395	180.0	32842.506091303585	0.0	718.0986184362794	8.0	1204.0	40822.0	5992.0	112022.0
116.295058	40.090347	36.0	32297.693916899883	44.0	441.24113457183006	8.0	1204.0	38949.0	6110.0	104909.0
116.292748	40.093247	150.0	32675.59058821402	0.0	236.4300627044169	8.0	1204.0	39009.0	6110.0	105009.0
116.293827	40.092268	60.0	32744.82182106635	15.0	445.88092187332524	8.0	1205.0	42760.0	5992.0	115240.0
116.292422	40.094088	30.0	32980.676816218336	0.0	223.7952877616338	7.0	1205.0	42850.0	5992.0	115410.0
116.293398	40.092918	90.0	32303.479203996194	25.0	343.49913911868407	8.0	1205.0	40394.0	6118.0	111314.0
116.287453	40.099758	1.0	32731.18193615733	0.0	207.17129845710323	7.0	1206.0	41556.0	5873.0	113236.0
116.294068	40.091987	179.0	32150.928528416403	63.0	537.6883109217821	8.0	1206.0	37012.0	5979.0	101652.0
116.293148	40.09299	145.0	32107.719922548746	40.0	368.57087981982096	8.0	1207.0	44107.0	6126.0	121507.0
116.294472	40.091212	60.0	32141.114341696182	41.0	357.0077105244625	8.0	1208.0	42982.0	5992.0	115622.0
116.290987	40.09555	1.0	32690.665783411052	45.0	229.96238453896527	7.0	1209.0	28294.0	6118.0	75134.0
116.29345	40.09275	2.0	32271.715557863332	14.0	251.00941347156885	8.0	1210.0	39061.0	5939.0	105101.0
116.293238	40.092787	143.0	32318.55615447717	9.0	15.717626551088184	8.0	1210.0	39077.0	5939.0	105117.0
116.290275	40.096347	16.0	32807.74712434635	14.0	44.61610184421639	7.0	1210.0	39261.0	5939.0	105421.0
116.295847	40.089502	120.0	32284.05759425392	36.0	347.6040637368261	8.0	1210.0	40418.0	5979.0	111338.0
116.293565	40.092527	118.0	32676.099520578504	0.0	92.70654701903719	8.0	1210.0	40630.0	5979.0	111710.0
116.293643	40.092238	94.0	32326.017224877494	32.0	472.5799226575438	8.0	1210.0	34257.0	6110.0	93057.0
116.290322	40.096183	2.0	32849.959753368144	11.0	255.92661849812393	7.0	1210.0	34420.0	6110.0	93340.0
116.294863	40.090232	360.0	32316.162378890072	28.0	27.847993121029393	8.0	1210.0	43495.0	6115.0	120455.0
116.294002	40.091932	102.0	28687.548500263627	17.0	232.74450126678195	8.0	1210.0	41395.0	6126.0	112955.0
116.294145	40.092427	31.0	28759.637383131318	20.0	32.125825001876436	8.0	1210.0	41503.0	6126.0	113143.0
116.293223	40.093018	192.0	32451.121411593234	38.0	330.28329632846584	8.0	1211.0	43610.0	5939.0	120650.0
116.293198	40.092933	90.0	33656.40602893662	10.0	513.8155099733063	8.0	1211.0	42909.0	5979.0	115509.0
116.292858	40.093367	214.0	33419.68152932201	0.0	360.71920985893456	8.0	1211.0	40031.0	5995.0	110711.0
116.29318	40.092852	149.0	32840.60345802517	19.0	518.765700069324	8.0	1211.0	36525.0	6110.0	100845.0
116.295342	40.089668	17.0	31677.780752023755	12.0	335.6209012891241	8.0	1211.0	39461.0	6126.0	105741.0
116.294628	40.090875	233.0	33624.82079777532	28.0	264.18252542005825	8.0	1212.0	44337.0	5897.0	121857.0
116.294333	40.091505	150.0	32130.155348595632	47.0	350.20692490417935	8.0	1212.0	35991.0	6118.0	95951.0
116.293062	40.093338	150.0	32696.149869703044	0.0	266.8049647254724	8.0	1213.0	39566.0	5992.0	105926.0
116.29464	40.091012	47.0	32120.801119239175	0.0	12.856370887511648	8.0	1213.0	36141.0	5995.0	100221.0
116.29315	40.093077	167.0	32397.341138966167	7.0	220.227220576836	8.0	1213.0	36231.0	5995.0	100351.0
116.294328	40.09163	97.0	32280.549956849165	33.0	263.63911581177734	8.0	1213.0	37856.0	6111.0	103056.0
116.29119	40.095497	49.0	32787.76721980345	36.0	173.45575001342146	7.0	1213.0	38000.0	6111.0	103320.0
116.29293	40.09333	212.0	32489.553139548905	0.0	254.11613448475222	8.0	1214.0	40542.0	5873.0	111542.0
116.29414	40.091932	186.0	32311.991933803663	32.0	237.95518028908822	8.0	1214.0	35221.0	5992.0	94701.0
116.287987	40.098837	30.0	33205.44429751817	63.0	691.993376558636	7.0	1215.0	38008.0	5987.0	103328.0
116.293323	40.092843	141.0	36633.18123805663	0.0	110.48852706957244	8.0	1215.0	35785.0	6111.0	95625.0
116.290395	40.096135	36.0	37077.97414401591	0.0	72.13582602353992	7.0	1215.0	35976.0	6111.0	95936.0
116.296962	40.087373	47.0	31616.824594484435	90.0	755.6061206056161	8.0	1215.0	39806.0	6123.0	110326.0
116.294618	40.09087	372.0	32253.566072910133	22.0	102.68664666895422	8.0	1216.0	41168.0	5897.0	112608.0
116.293022	40.093332	216.0	32584.31519347598	0.0	294.42220019889066	8.0	1216.0	34203.0	5992.0	93003.0
116.295275	40.090295	67.0	32832.679948449986	0.0	241.20826708109993	8.0	1217.0	40459.0	5979.0	111419.0
116.293517	40.092555	209.0	33125.39013070601	17.0	243.26010177091115	8.0	1217.0	40549.0	5979.0	111549.0
116.295918	40.089398	90.0	31967.251729811018	39.0	371.41388840838783	8.0	1217.0	43253.0	5987.0	120053.0
116.293267	40.092837	180.0	32411.612986794342	0.0	100.23492136853244	8.0	1217.0	43373.0	5987.0	120253.0
116.29045	40.095968	33.0	32841.45591222128	25.0	122.79799696759562	7.0	1217.0	43567.0	5987.0	120607.0
116.295395	40.090103	54.0	32065.706770863362	0.0	249.15599825984356	8.0	1217.0	43803.0	5992.0	121003.0
116.293405	40.092663	148.0	32397.15965990355	0.0	85.05164271532647	8.0	1217.0	43919.0	5992.0	121159.0
116.296108	40.08862	36.0	32023.62919811652	49.0	437.61901404849567	8.0	1217.0	37233.0	6119.0	102033.0
116.293953	40.091963	119.0	32438.46269384759	39.0	253.71157423835467	8.0	1217.0	37293.0	6119.0	102133.0
116.293757	40.092303	240.0	32326.13410258614	62.0	1088.9143675355306	8.0	1218.0	40019.0	5939.0	110659.0
116.294392	40.091295	60.0	32131.56685238347	13.0	211.78843911639578	8.0	1218.0	37379.0	6115.0	102259.0
116.295342	40.089903	32.0	33436.62725413832	0.0	51.514804540479744	8.0	1219.0	34664.0	5897.0	93744.0
116.29321	40.09305	144.0	33831.51449758136	0.0	274.6068621558609	8.0	1219.0	34726.0	5897.0	93846.0
116.294677	40.09093	345.0	31869.520353431355	0.0	198.32366660651883	8.0	1220.0	36586.0	5979.0	100946.0
116.295032	40.090675	114.0	32064.791578970133	14.0	255.56480443320183	8.0	1220.0	40263.0	5987.0	111103.0
116.293292	40.09288	295.0	32352.42755784661	0.0	143.16845696892622	8.0	1220.0	40412.0	5987.0	111332.0
116.294642	40.091197	385.0	32176.983082602324	0.0	347.45440095279656	8.0	1220.0	39354.0	5992.0	105554.0
116.29615	40.089235	60.0	31865.984754360165	0.0	278.3894132934888	8.0	1220.0	37949.0	6110.0	103229.0
116.294303	40.091663	359.0	32180.0410683224	0.0	93.48782804818705	8.0	1220.0	38070.0	6110.0	103430.0
116.291272	40.09523	20.0	32694.694719518386	13.0	112.88110479381486	7.0	1220.0	44368.0	6119.0	121928.0
116.293397	40.09274	90.0	32325.747635834916	0.0	172.0305174370816	8.0	1221.0	43185.0	5897.0	115945.0
116.292293	40.094233	1.0	32517.32983425917	11.0	32.603132835080615	7.0	1221.0	43316.0	5897.0	120156.0
116.293145	40.093092	90.0	32045.93044484985	0.0	217.37543828979	8.0	1221.0	44189.0	5987.0	121629.0
116.294322	40.091515	14.0	32148.95368974708	31.0	163.07620699896944	8.0	1221.0	40724.0	6118.0	111844.0
116.291192	40.09535	21.0	32849.36127666489	38.0	200.70773368866944	7.0	1222.0	41557.0	6119.0	113237.0
116.301107	40.082003	31.0	32454.459488761342	84.0	687.3516298630911	8.0	1223.0	34437.0	5987.0	93357.0
116.298758	40.085138	39.0	32856.58694146862	0.0	79.36509033045022	8.0	1223.0	34518.0	5987.0	93518.0
116.294773	40.090907	35.0	32216.376102801594	0.0	293.9926522133298	8.0	1223.0	42522.0	6110.0	114842.0
116.293068	40.093127	207.0	32502.8858178167	0.0	172.31713299193132	8.0	1223.0	42581.0	6110.0	114941.0
116.294252	40.091395	91.0	31640.234934514563	35.0	244.11026245776628	8.0	1223.0	31970.0	6126.0	85250.0
116.294563	40.090933	271.0	32186.599621215933	0.0	426.64621928794304	8.0	1224.0	42756.0	5897.0	115236.0
116.294402	40.09141	60.0	32217.07232584678	20.0	1276.079942642398	8.0	1224.0	40631.0	5992.0	111711.0
116.295093	40.089958	2.0	33512.39051845474	17.0	369.5013846372124	8.0	1227.0	44105.0	5873.0	121505.0
116.293108	40.092958	151.0	33887.41999034179	0.0	215.41171699506296	8.0	1227.0	44135.0	5873.0	121535.0
116.29369	40.09219	120.0	31937.428982341728	39.0	402.92961420391106	8.0	1227.0	41350.0	5995.0	112910.0
116.292412	40.094113	89.0	32538.172944041853	0.0	161.494946299161	7.0	1228.0	37686.0	5979.0	102806.0
116.293093	40.093207	180.0	35047.11762475111	8.0	230.6763658548275	8.0	1228.0	41049.0	6111.0	112409.0
116.29397	40.091818	178.0	32361.436752669902	53.0	473.0976705505698	8.0	1229.0	38543.0	5939.0	104223.0
116.294078	40.091673	60.0	32337.3726259591	33.0	297.2449780418233	8.0	1229.0	40874.0	6123.0	112114.0
116.292708	40.093268	30.0	32553.913634521727	61.0	565.9806722157755	8.0	1230.0	31531.0	6108.0	84531.0
116.296127	40.088502	37.0	31693.053868050727	73.0	734.9033379762695	8.0	1230.0	38285.0	6115.0	103805.0
116.294327	40.091345	114.0	32044.919389153798	32.0	73.39696073775409	8.0	1230.0	38324.0	6115.0	103844.0
116.29032	40.096153	23.0	32680.857407466447	16.0	119.77061023648983	7.0	1230.0	38481.0	6115.0	104121.0
116.295353	40.090077	180.0	34874.48354044993	67.0	492.8252157415997	8.0	1230.0	38029.0	6126.0	103349.0
116.29462	40.091258	175.0	32198.756785035872	25.0	185.42048322241317	8.0	1231.0	37764.0	5987.0	102924.0
116.292097	40.09453	18.0	32622.372196986813	0.0	175.4983072336341	7.0	1231.0	37981.0	5987.0	103301.0
116.29356	40.092497	16.0	34789.22164679245	7.0	250.6533779335774	8.0	104.0	41702.0	6111.0	113502.0
116.29346	40.092617	59.0	32599.196751966832	0.0	213.5362541712814	8.0	105.0	43968.0	5995.0	121248.0
116.290503	40.095858	18.0	33041.09017178574	34.0	284.18406610504115	7.0	105.0	44060.0	5995.0	121420.0
116.293307	40.09278	89.0	32412.306617493134	8.0	282.4071566675088	8.0	105.0	37811.0	6110.0	103011.0
116.29117	40.095207	31.0	32750.5880934419	43.0	249.83317624042272	7.0	105.0	37930.0	6110.0	103210.0
116.293938	40.091943	141.0	31722.007615973027	16.0	273.1991308936959	8.0	105.0	39091.0	6111.0	105131.0
116.293677	40.092372	60.0	32362.067742477266	0.0	87.92418802160145	8.0	106.0	35808.0	5897.0	95648.0
116.29357	40.092622	54.0	33781.41101863654	11.0	219.33271975896554	8.0	106.0	34289.0	5939.0	93129.0
116.292058	40.094568	77.0	34036.88679104597	21.0	185.76042559270388	7.0	106.0	34373.0	5939.0	93253.0
116.29333	40.092695	48.0	32397.23702307341	54.0	336.85707742453866	8.0	106.0	27714.0	6123.0	74154.0
116.293735	40.092257	35.0	32336.08838906363	0.0	388.47767789967173	8.0	107.0	42456.0	6110.0	114736.0
116.29558	40.089035	2.0	32749.92386629012	96.0	795.387771524813	8.0	107.0	37244.0	6115.0	102044.0
116.294133	40.091692	205.0	32282.899675838325	34.0	297.0567265969541	8.0	108.0	37494.0	5897.0	102454.0
116.294333	40.091583	241.0	32276.823480356845	57.0	488.67550154171016	8.0	109.0	37734.0	5939.0	102854.0
116.290392	40.09618	15.0	32912.79122892858	15.0	248.99482272372288	7.0	109.0	38000.0	5939.0	103320.0
116.294258	40.091642	210.0	32125.28074020964	0.0	262.16086960375935	8.0	110.0	39733.0	5979.0	110213.0
116.298693	40.085197	9.0	32715.12405288217	96.0	798.9753858973319	8.0	110.0	36306.0	6118.0	100506.0
116.292947	40.093375	197.0	32261.118593891973	0.0	84.35528427058416	8.0	111.0	37761.0	6108.0	102921.0
116.291025	40.09556	30.0	32572.37158660547	38.0	229.71282188913727	7.0	111.0	43558.0	6123.0	120558.0
116.292982	40.093232	189.0	32458.531394156144	27.0	343.9221273525805	8.0	112.0	38492.0	5897.0	104132.0
116.294102	40.091792	160.0	32484.69094644017	36.0	291.2069042335602	8.0	112.0	34770.0	5992.0	93930.0
116.290262	40.09683	30.0	33133.90968855196	0.0	213.73048693574074	7.0	112.0	34950.0	5992.0	94230.0
116.294347	40.091583	12.0	32224.351467976256	47.0	546.2503179408446	8.0	112.0	39923.0	6110.0	110523.0
116.294868	40.090262	200.0	32579.426024385364	40.0	42.091852075997295	8.0	112.0	36458.0	6119.0	100738.0
116.295128	40.089963	19.0	31037.338986567163	22.0	555.059297004758	8.0	113.0	37507.0	5979.0	102507.0
116.293485	40.092598	150.0	31362.18785458921	13.0	216.5499564818947	8.0	113.0	37539.0	5979.0	102539.0
116.291177	40.095345	6.0	31736.114211329466	17.0	59.6204138470768	7.0	113.0	37703.0	5979.0	102823.0
116.292462	40.094137	89.0	32597.464089885038	18.0	419.9369006979709	7.0	113.0	30271.0	5992.0	82431.0
116.29292	40.093263	180.0	33275.800824411286	0.0	201.70082162082576	8.0	114.0	32652.0	5873.0	90412.0
116.29283	40.093437	210.0	32513.896010085162	0.0	287.32899258426477	8.0	114.0	35417.0	5992.0	95017.0
116.295052	40.090075	20.0	31396.674556215177	15.0	602.0880227967895	8.0	114.0	38886.0	5995.0	104806.0
116.293972	40.092073	38.0	31637.5558120477	10.0	17.14057011857554	8.0	114.0	38917.0	5995.0	104837.0
116.293222	40.092997	151.0	32375.130024288166	0.0	280.085032509713	8.0	115.0	35984.0	6110.0	95944.0
116.295035	40.090208	319.0	31489.037076128556	10.0	34.01876248842628	8.0	115.0	32800.0	6118.0	90640.0
116.292578	40.093803	54.0	31943.818839710642	29.0	232.7423969969404	7.0	115.0	33176.0	6118.0	91256.0
116.293623	40.092798	151.0	32425.447817155793	0.0	367.74436657417004	8.0	116.0	40327.0	6108.0	111207.0
116.294892	40.090723	120.0	32663.9682133749	23.0	292.05563821293117	8.0	117.0	36309.0	6119.0	100509.0
116.293227	40.092923	180.0	32947.24962301836	0.0	88.92126229294475	8.0	117.0	36459.0	6119.0	100739.0
116.290373	40.096197	197.0	32888.965006145394	5.0	128.7733947861663	7.0	118.0	35956.0	5939.0	95916.0
116.293	40.093382	163.0	32108.297829062503	0.0	937.075601103852	8.0	118.0	40842.0	5979.0	112042.0
116.293662	40.092385	220.0	32347.522252946215	50.0	297.2783843321719	8.0	118.0	42777.0	5987.0	115257.0
116.29693	40.087832	359.0	31743.734366166864	0.0	273.5275583817847	8.0	118.0	43804.0	5992.0	121004.0
116.293067	40.093157	30.0	32423.780804040496	0.0	272.8394996698421	8.0	118.0	44223.0	5992.0	121703.0
116.292267	40.094132	40.0	32972.04338519784	0.0	389.38313110787345	7.0	118.0	39481.0	6108.0	105801.0
116.293967	40.091898	60.0	31391.43569722467	35.0	298.1542361037976	8.0	119.0	39369.0	5979.0	105609.0
116.294055	40.091923	30.0	32235.695501490824	0.0	339.6028325360278	8.0	119.0	40686.0	5995.0	111806.0
116.292832	40.09335	60.0	32489.554497007313	43.0	399.51129822925134	8.0	120.0	28712.0	5897.0	75832.0
116.293283	40.092848	210.0	32684.547697450063	32.0	604.82168682072	8.0	120.0	32880.0	5939.0	90800.0
116.294975	40.090253	448.0	32007.60026997181	34.0	328.05621128435325	8.0	120.0	40059.0	5979.0	110739.0
116.295962	40.089363	96.0	31936.18765060647	50.0	340.81559643099763	8.0	120.0	43469.0	6119.0	120429.0
116.294605	40.091215	180.0	32173.011643558242	0.0	138.98745754262876	8.0	120.0	43589.0	6119.0	120629.0
116.292225	40.094228	24.0	32567.897962138893	0.0	96.42254371537094	7.0	120.0	43799.0	6119.0	120959.0
116.292908	40.09327	181.0	32331.73295425066	0.0	247.67822860498703	8.0	121.0	43570.0	5897.0	120610.0
116.289045	40.098375	7.0	32992.943662247446	62.0	472.741791268185	7.0	121.0	43787.0	5897.0	120947.0
116.293972	40.091947	167.0	32375.89442245631	42.0	472.45242794428555	8.0	121.0	35998.0	5979.0	95958.0
116.292082	40.094572	21.0	32547.561194930448	12.0	207.21802535103276	7.0	121.0	27686.0	6118.0	74126.0
116.293535	40.092555	60.0	32273.494713462766	0.0	307.65662498738493	8.0	122.0	36581.0	5992.0	100941.0
116.29584	40.089148	348.0	31963.769441538705	57.0	649.9875193402474	8.0	123.0	36309.0	5979.0	100509.0
116.293457	40.092633	89.0	31867.712897133533	0.0	184.35115319872082	8.0	123.0	40623.0	6111.0	111703.0
116.295163	40.089933	14.0	31961.05938348486	7.0	444.5847995692135	8.0	124.0	40344.0	5935.0	111224.0
116.29345	40.092637	50.0	32295.51522869835	0.0	211.63763938207347	8.0	124.0	40388.0	5935.0	111308.0
116.290297	40.096265	13.0	32781.57774798592	9.0	249.88726975999407	7.0	124.0	40498.0	5935.0	111458.0
116.300257	40.083887	196.0	31206.614423064457	18.0	397.84645726141434	8.0	124.0	31054.0	5995.0	83734.0
116.297745	40.087107	30.0	31623.965701884572	13.0	143.5626163556097	8.0	124.0	31280.0	5995.0	84120.0
116.296212	40.088998	390.0	31872.021811744788	0.0	164.39302422628884	8.0	124.0	31340.0	5995.0	84220.0
